,id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews
12841,772531408930885807,Manhattan,Harlem,Private room,73.0,30,0
12842,1102213432685162343,Brooklyn,Crown Heights,Private room,47.0,30,0
12843,52331944,Manhattan,Harlem,Private room,80.0,30,0
12844,920302144753983936,Manhattan,Chelsea,Private room,100.0,30,0
12845,999772794962783206,Manhattan,Financial District,Entire home/apt,297.0,31,0
12846,23957636,Manhattan,Battery Park City,Entire home/apt,292.0,60,0
12847,22582841,Brooklyn,Bushwick,Entire home/apt,291.0,30,292
12848,784023302325164605,Brooklyn,Williamsburg,Private room,95.0,30,12
12849,920363020026592147,Manhattan,Chelsea,Private room,102.0,30,0
12850,6634590,Manhattan,Harlem,Entire home/apt,250.0,4,12
12851,643479175182355349,Brooklyn,Gowanus,Private room,291.0,1,15
12852,30003453,Brooklyn,South Slope,Entire home/apt,175.0,30,129
12853,1040580248552704861,Manhattan,Financial District,Entire home/apt,349.0,31,1
12854,1000126313762418098,Manhattan,Lower East Side,Entire home/apt,690.0,5,7
12855,1035374176350450478,Manhattan,Financial District,Entire home/apt,408.0,31,0
12856,727393508691090676,Manhattan,Financial District,Entire home/apt,361.0,31,0
12857,1113096700515024619,Manhattan,Tribeca,Entire home/apt,1666.0,30,0
12858,648377407209324860,Manhattan,Harlem,Private room,172.0,2,69
12859,50395307,Brooklyn,Carroll Gardens,Entire home/apt,230.0,30,13
12860,20403568,Brooklyn,Greenpoint,Entire home/apt,130.0,30,67
12861,890443345054045797,Brooklyn,Williamsburg,Entire home/apt,198.0,30,1
12862,965903065559481280,Brooklyn,South Slope,Entire home/apt,275.0,30,0
12863,21264903,Manhattan,Harlem,Entire home/apt,96.0,30,24
12864,1189069319929009121,Manhattan,Chelsea,Entire home/apt,49.0,30,0
12865,1034533949807489629,Manhattan,Financial District,Entire home/apt,399.0,31,0
12866,9355498,Brooklyn,Bedford-Stuyvesant,Entire home/apt,140.0,30,103
12867,1155027614662331215,Manhattan,Harlem,Entire home/apt,695.0,30,3
12868,3272201,Manhattan,West Village,Entire home/apt,280.0,30,14
12869,44461963,Brooklyn,Bedford-Stuyvesant,Entire home/apt,269.0,30,163
12870,24477757,Manhattan,East Village,Private room,145.0,30,22
12871,4016173,Brooklyn,Park Slope,Entire home/apt,110.0,30,40
12872,1040635398308831290,Manhattan,Upper West Side,Private room,546.0,1,2
12873,51608080,Brooklyn,Crown Heights,Entire home/apt,250.0,30,17
12874,50144872,Manhattan,Harlem,Private room,73.0,30,0
12875,1066168270350940973,Manhattan,Harlem,Private room,190.0,1,17
12876,995733475171860730,Manhattan,Hell's Kitchen,Private room,688.0,1,0
12877,14152775,Queens,Long Island City,Entire home/apt,130.0,30,35
12878,794381586846683007,Brooklyn,Crown Heights,Entire home/apt,543.0,30,10
12879,43553341,Manhattan,Lower East Side,Entire home/apt,205.0,30,10
12880,1198605237182538563,Manhattan,Chelsea,Entire home/apt,75.0,30,0
12881,798855206265058316,Brooklyn,Bedford-Stuyvesant,Private room,47.0,30,0
12882,834211463376372321,Manhattan,Upper East Side,Entire home/apt,634.0,30,2
12883,51639443,Brooklyn,East Flatbush,Entire home/apt,150.0,30,11
12884,1177486331917684674,Queens,Long Island City,Entire home/apt,148.0,30,0
12885,783197230697315653,Manhattan,Financial District,Entire home/apt,354.0,31,0
12886,48267691,Brooklyn,Bedford-Stuyvesant,Private room,44.0,30,2
12887,49141926,Brooklyn,Brownsville,Private room,60.0,30,134
12888,53893056,Brooklyn,East Flatbush,Entire home/apt,174.0,5,49
12889,1117442021894114610,Manhattan,Chinatown,Entire home/apt,213.0,30,0
12890,659310625338344733,Manhattan,East Village,Private room,140.0,31,12
12891,1185648435788792404,Brooklyn,Bedford-Stuyvesant,Private room,164.0,30,0
12892,742550372170721908,Brooklyn,Crown Heights,Private room,198.0,30,57
12893,1074612153952472755,Brooklyn,Crown Heights,Private room,51.0,30,0
12894,923815513633030246,Manhattan,East Harlem,Entire home/apt,836.0,3,54
12895,593999597558147807,Manhattan,Harlem,Entire home/apt,244.0,30,31
12896,868569804607766610,Manhattan,Financial District,Entire home/apt,331.0,31,1
12897,963017194270461755,Manhattan,Harlem,Private room,49.0,30,0
12898,959487299573430055,Manhattan,East Harlem,Entire home/apt,240.0,30,1
12899,1039199155693798265,Brooklyn,Crown Heights,Entire home/apt,366.0,3,19
12900,757228774711849799,Queens,Long Island City,Entire home/apt,226.0,2,60
12901,1096644441308147113,Brooklyn,Canarsie,Private room,96.0,30,0
12902,1009723858617949122,Brooklyn,Bedford-Stuyvesant,Private room,43.0,30,0
12903,1009191708524895971,Manhattan,Financial District,Entire home/apt,291.0,31,0
12904,9111254,Brooklyn,Crown Heights,Entire home/apt,77.0,30,8
12905,19803208,Brooklyn,Bedford-Stuyvesant,Private room,150.0,30,27
12906,1000637485791641900,Manhattan,Financial District,Entire home/apt,298.0,31,0
12907,115748,Queens,Astoria,Entire home/apt,110.0,30,41
12908,1074301885957315439,Manhattan,Chelsea,Entire home/apt,478.0,2,15
12909,21076625,Manhattan,Harlem,Private room,73.0,5,74
12910,542642150642856669,Brooklyn,Williamsburg,Entire home/apt,140.0,30,1
12911,726679319187119772,Manhattan,Financial District,Entire home/apt,343.0,31,0
12912,857920249258512670,Manhattan,East Harlem,Private room,88.0,30,6
12913,917508855013718799,Brooklyn,Bedford-Stuyvesant,Private room,65.0,30,0
12914,45730924,Manhattan,Harlem,Private room,76.0,30,0
12915,1054463012526523296,Manhattan,East Village,Private room,151.0,2,17
12916,10085478,Brooklyn,Greenpoint,Entire home/apt,303.0,3,49
12917,999772274871964117,Manhattan,Financial District,Entire home/apt,297.0,31,0
12918,984877132975580649,Brooklyn,Flatbush,Entire home/apt,155.0,30,3
12919,1102215746556347781,Brooklyn,Crown Heights,Private room,47.0,30,0
12920,10229444,Queens,Astoria,Entire home/apt,75.0,30,13
12921,1046268856354547357,Manhattan,Financial District,Entire home/apt,302.0,31,0
12922,518566,Manhattan,Upper East Side,Private room,89.0,30,15
12923,918089480833410085,Brooklyn,Flatbush,Private room,55.0,30,3
12924,32189288,Manhattan,Chelsea,Entire home/apt,270.0,30,33
12925,30685870,Brooklyn,Bedford-Stuyvesant,Private room,64.0,30,96
12926,868788073943141532,Brooklyn,East Flatbush,Private room,50.0,30,22
12927,918366430524968270,Brooklyn,East Flatbush,Entire home/apt,194.0,30,2
12928,886439728772953526,Brooklyn,East Flatbush,Private room,50.0,30,45
12929,1131389554169623234,Manhattan,Roosevelt Island,Entire home/apt,479.0,1,0
12930,1074619417150921676,Brooklyn,Crown Heights,Private room,51.0,30,0
12931,974770300889213134,Manhattan,Harlem,Entire home/apt,197.0,1,29
12932,815887888022331102,Manhattan,Harlem,Private room,65.0,30,0
12933,1001533396986647547,Brooklyn,Greenpoint,Entire home/apt,285.0,4,3
12934,11649232,Brooklyn,Williamsburg,Private room,250.0,4,122
12935,1188339530782972772,Brooklyn,Williamsburg,Entire home/apt,300.0,31,0
12936,1024001423989945857,Manhattan,Harlem,Entire home/apt,600.0,30,0
12937,1021301450026541227,Manhattan,East Harlem,Entire home/apt,140.0,30,1
12938,8816022,Brooklyn,Canarsie,Entire home/apt,393.0,2,102
12939,1102215012001189131,Brooklyn,Crown Heights,Private room,47.0,30,1
12940,1035374774860667619,Manhattan,Financial District,Entire home/apt,459.0,31,0
12941,934097609926046006,Brooklyn,Bedford-Stuyvesant,Entire home/apt,175.0,30,0
12942,791250597874813492,Queens,Long Island City,Entire home/apt,144.0,30,22
12943,3309982,Brooklyn,Bedford-Stuyvesant,Entire home/apt,240.0,30,81
12944,576645744639819051,Queens,Long Island City,Entire home/apt,195.0,30,5
12945,705701235826157421,Manhattan,Kips Bay,Entire home/apt,58.0,30,1
12946,835393343317015483,Manhattan,Tribeca,Entire home/apt,154.0,1,0
12947,731279097670482626,Manhattan,Harlem,Private room,60.0,30,3
12948,9899132,Queens,Long Island City,Entire home/apt,207.0,30,207
12949,13260699,Manhattan,Upper West Side,Entire home/apt,145.0,30,26
12950,1110812985628441928,Manhattan,Chelsea,Entire home/apt,49.0,30,2
12951,903747148313828345,Queens,Woodside,Entire home/apt,366.0,30,0
12952,903729588849696083,Queens,Woodside,Entire home/apt,355.0,30,0
12953,817571435911571082,Manhattan,Harlem,Entire home/apt,169.0,30,46
12954,1012610921280338920,Manhattan,Upper West Side,Entire home/apt,503.0,6,26
12955,42041277,Queens,Long Island City,Entire home/apt,200.0,30,1
12956,731342456361090851,Brooklyn,Sunset Park,Private room,198.0,1,55
12957,882325223426565837,Queens,Woodside,Entire home/apt,347.0,30,0
12958,629099709887557109,Manhattan,Greenwich Village,Private room,195.0,30,8
12959,22082903,Manhattan,Harlem,Entire home/apt,90.0,30,29
12960,49293503,Brooklyn,Bedford-Stuyvesant,Private room,47.0,30,0
12961,14882046,Manhattan,Harlem,Entire home/apt,155.0,30,35
12962,978443139173660339,Manhattan,East Harlem,Entire home/apt,110.0,30,1
12963,798846714750588023,Brooklyn,Bedford-Stuyvesant,Private room,48.0,30,0
12964,1479283,Manhattan,Chelsea,Entire home/apt,99.0,135,51
12965,798764378145311549,Brooklyn,Bedford-Stuyvesant,Private room,56.0,30,0
12966,13042637,Queens,Sunnyside,Entire home/apt,160.0,30,284
12967,822309277505612588,Brooklyn,Bedford-Stuyvesant,Private room,41.0,30,0
12968,25221993,Brooklyn,Williamsburg,Entire home/apt,222.0,30,35
12969,702151942322613794,Brooklyn,Bedford-Stuyvesant,Entire home/apt,361.0,30,36
12970,50196868,Brooklyn,Bedford-Stuyvesant,Private room,180.0,30,1
12971,3922417,Manhattan,Chelsea,Entire home/apt,99.0,150,21
12972,9093219,Manhattan,Harlem,Private room,96.0,5,131
12973,1055444597484933368,Queens,Long Island City,Entire home/apt,235.0,2,17
12974,8530517,Brooklyn,Sunset Park,Entire home/apt,151.0,30,13
12975,766219331239655137,Brooklyn,Bedford-Stuyvesant,Private room,44.0,90,0
12976,47356150,Manhattan,East Village,Entire home/apt,165.0,30,31
12977,827442154457479957,Manhattan,East Harlem,Entire home/apt,114.0,30,1
12978,1039876194157328406,Queens,Long Island City,Private room,146.0,3,12
12979,1043030167024241521,Brooklyn,Brownsville,Entire home/apt,150.0,30,0
12980,3636601,Manhattan,Chelsea,Entire home/apt,99.0,200,18
12981,750101014637158472,Brooklyn,Williamsburg,Entire home/apt,159.0,30,10
12982,849315412913343353,Brooklyn,Bedford-Stuyvesant,Entire home/apt,170.0,30,13
12983,498052,Brooklyn,Williamsburg,Private room,149.0,1,230
12984,50439191,Brooklyn,Bushwick,Entire home/apt,82.0,30,1
12985,1011438069617947993,Brooklyn,Bedford-Stuyvesant,Private room,112.0,30,0
12986,827423858824146634,Manhattan,East Harlem,Entire home/apt,105.0,30,2
12987,10035471,Brooklyn,Greenpoint,Entire home/apt,249.0,3,70
12988,6608246,Brooklyn,Sunset Park,Entire home/apt,200.0,30,58
12989,27891791,Brooklyn,East Flatbush,Entire home/apt,129.0,30,80
12990,20915909,Brooklyn,Bedford-Stuyvesant,Entire home/apt,439.0,30,104
12991,842691777475545064,Brooklyn,Red Hook,Private room,240.0,31,0
12992,900520830626055530,Queens,Woodside,Entire home/apt,291.0,30,0
12993,882345223890919233,Queens,Woodside,Entire home/apt,278.0,30,0
12994,1230580157204357701,Manhattan,Upper East Side,Entire home/apt,825.0,30,0
12995,12051116,Manhattan,Upper West Side,Entire home/apt,199.0,30,37
12996,50475919,Brooklyn,Greenpoint,Entire home/apt,205.0,30,9
12997,53081378,Queens,Glendale,Entire home/apt,250.0,30,62
12998,629196150330969487,Brooklyn,Bergen Beach,Entire home/apt,187.0,30,29
12999,834659504424086824,Queens,South Ozone Park,Entire home/apt,185.0,30,20
13000,594992794630052260,Manhattan,Harlem,Private room,150.0,30,14
13001,1137635524001417182,Brooklyn,Bedford-Stuyvesant,Private room,46.0,30,0
13002,197942,Brooklyn,Bedford-Stuyvesant,Entire home/apt,220.0,30,255
13003,53737403,Brooklyn,Williamsburg,Entire home/apt,199.0,30,14
13004,5106749,Queens,Long Island City,Entire home/apt,110.0,30,58
13005,51691286,Queens,Astoria,Entire home/apt,70.0,31,74
13006,41710457,Brooklyn,Bedford-Stuyvesant,Entire home/apt,95.0,30,126
13007,909413687382641860,Manhattan,Chelsea,Private room,155.0,30,0
13008,25940097,Manhattan,Harlem,Entire home/apt,1350.0,30,28
13009,35289004,Queens,Sunnyside,Entire home/apt,135.0,30,39
13010,1095776782918899581,Manhattan,Chelsea,Entire home/apt,68.0,30,0
13011,45550545,Brooklyn,South Slope,Private room,107.0,30,2
13012,12606349,Manhattan,East Harlem,Entire home/apt,161.0,30,27
13013,560239229723612016,Brooklyn,Bedford-Stuyvesant,Private room,51.0,30,4
13014,810830154939980866,Brooklyn,Park Slope,Private room,250.0,4,15
13015,768142095591838159,Brooklyn,Bedford-Stuyvesant,Private room,47.0,30,0
13016,20969532,Queens,Sunnyside,Entire home/apt,88.0,30,26
13017,1336223,Manhattan,Chelsea,Entire home/apt,99.0,85,38
13018,1617443,Manhattan,Harlem,Entire home/apt,65.0,30,37
13019,40080502,Brooklyn,Bedford-Stuyvesant,Private room,73.0,2,163
13020,827550929803566942,Manhattan,East Harlem,Entire home/apt,110.0,30,4
13021,1060380321196854746,Brooklyn,Bedford-Stuyvesant,Private room,43.0,30,0
13022,1217377258149578928,Manhattan,Chelsea,Entire home/apt,68.0,30,0
13023,862230618495914543,Brooklyn,Bedford-Stuyvesant,Private room,52.0,30,0
13024,48451638,Brooklyn,Bedford-Stuyvesant,Private room,40.0,30,1
13025,2683758,Manhattan,Harlem,Entire home/apt,105.0,30,163
13026,501357829718388856,Manhattan,Harlem,Private room,81.0,30,0
13027,917280232416284960,Manhattan,East Harlem,Entire home/apt,110.0,30,1
13028,1102210210178488935,Brooklyn,Crown Heights,Private room,47.0,30,0
13029,820836842720958870,Manhattan,Harlem,Private room,80.0,30,0
13030,46790253,Manhattan,Harlem,Private room,67.0,30,0
13031,827438472468771617,Manhattan,East Harlem,Entire home/apt,110.0,30,0
13032,1117561089485142851,Brooklyn,Bedford-Stuyvesant,Entire home/apt,208.0,30,1
13033,780362835164973659,Manhattan,Harlem,Private room,66.0,30,0
13034,1164315498503909485,Manhattan,Upper West Side,Entire home/apt,818.0,30,0
13035,18506841,Manhattan,Harlem,Private room,400.0,30,244
13036,46849410,Manhattan,Harlem,Private room,68.0,30,0
13037,1232921678813330437,Queens,Astoria,Entire home/apt,165.0,30,0
13038,37085182,Manhattan,Harlem,Entire home/apt,120.0,59,0
13039,919539874798990303,Manhattan,Chelsea,Private room,104.0,30,0
13040,39839813,Brooklyn,Williamsburg,Entire home/apt,215.0,30,86
13041,648002347981302350,Brooklyn,Crown Heights,Entire home/apt,160.0,30,28
13042,51905886,Manhattan,Financial District,Entire home/apt,509.0,1,38
13043,902190686960271673,Manhattan,Chelsea,Private room,100.0,30,23
13044,23842721,Brooklyn,Bedford-Stuyvesant,Private room,79.0,30,122
13045,761590468027663159,Manhattan,East Harlem,Entire home/apt,402.0,30,44
13046,39685422,Manhattan,Hell's Kitchen,Entire home/apt,207.0,30,17
13047,253332,Brooklyn,Sunset Park,Private room,268.0,3,15
13048,723709,Manhattan,Harlem,Private room,80.0,30,10
13050,1125224478670531330,Manhattan,Morningside Heights,Private room,72.0,30,0
13051,39969287,Brooklyn,Williamsburg,Private room,68.0,30,18
13052,1004996944604302262,Queens,Ridgewood,Private room,44.0,30,0
13053,45091598,Brooklyn,Brownsville,Entire home/apt,120.0,30,0
13054,21296642,Manhattan,East Village,Entire home/apt,225.0,30,5
13055,15003711,Brooklyn,South Slope,Private room,69.0,30,150
13056,962941722185189247,Manhattan,Harlem,Private room,48.0,30,0
13057,646458,Brooklyn,Williamsburg,Private room,100.0,30,8
13059,20590800,Brooklyn,Crown Heights,Private room,55.0,30,182
13060,53039467,Manhattan,Harlem,Private room,94.0,30,0
13061,694277163270989131,Manhattan,Lower East Side,Private room,69.0,30,0
13062,835399203351779593,Manhattan,Tribeca,Entire home/apt,307.0,1,0
13063,550653,Brooklyn,Windsor Terrace,Private room,59.0,30,7
13064,1008785772699560452,Manhattan,Harlem,Private room,46.0,30,1
13065,903724195839405560,Queens,Woodside,Entire home/apt,295.0,30,0
13066,916935346150480085,Manhattan,West Village,Entire home/apt,200.0,30,4
13067,828735698492665620,Manhattan,Harlem,Private room,75.0,30,0
13068,1096592978406112252,Brooklyn,Bedford-Stuyvesant,Private room,38.0,30,0
13069,911059653094636598,Brooklyn,East Flatbush,Entire home/apt,116.0,30,0
13070,798819132744121861,Brooklyn,Bedford-Stuyvesant,Private room,49.0,30,0
13071,1176207245947448914,Manhattan,Midtown,Entire home/apt,263.0,30,0
13072,631823229287186669,Brooklyn,Carroll Gardens,Private room,202.0,2,115
13073,752908864541788629,Manhattan,SoHo,Entire home/apt,200.0,31,22
13074,1020238807362460254,Manhattan,Harlem,Private room,48.0,30,2
13075,1152028214696276847,Manhattan,East Harlem,Entire home/apt,125.0,30,0
13076,53646749,Brooklyn,Bushwick,Private room,78.0,30,1
13077,1026192661049073759,Brooklyn,Crown Heights,Entire home/apt,414.0,3,14
13078,48996689,Brooklyn,Williamsburg,Private room,169.0,30,32
13079,1189826674664169656,Manhattan,Upper West Side,Entire home/apt,334.0,30,0
13080,1094338015491551388,Manhattan,Chelsea,Entire home/apt,50.0,30,2
13081,1016151137833274828,Manhattan,Harlem,Entire home/apt,200.0,30,1
13082,45345628,Manhattan,Financial District,Entire home/apt,350.0,31,0
13083,1086423366623328981,Brooklyn,Bedford-Stuyvesant,Private room,55.0,30,0
13084,1100037283310543012,Manhattan,Chelsea,Entire home/apt,53.0,30,3
13085,49840515,Manhattan,Chelsea,Entire home/apt,99.0,150,4
13086,53810195,Brooklyn,Bedford-Stuyvesant,Private room,47.0,30,1
13087,21383288,Brooklyn,Crown Heights,Entire home/apt,99.0,30,49
13088,871663274448137972,Queens,St. Albans,Entire home/apt,140.0,30,0
13089,51669628,Staten Island,Clifton,Entire home/apt,456.0,2,30
13090,37720576,Staten Island,Stapleton,Entire home/apt,120.0,30,57
13091,32937780,Manhattan,East Harlem,Entire home/apt,130.0,30,2
13092,903716640338198156,Queens,Woodside,Entire home/apt,295.0,30,0
13093,53809708,Brooklyn,Bedford-Stuyvesant,Private room,49.0,30,0
13094,43310098,Manhattan,Little Italy,Entire home/apt,200.0,15,46
13095,528015431954888406,Manhattan,Harlem,Private room,80.0,30,0
13096,689633473864030187,Brooklyn,Bedford-Stuyvesant,Private room,49.0,90,0
13097,263888,Manhattan,Upper West Side,Entire home/apt,265.0,30,243
13098,790689611092002953,Queens,Ridgewood,Private room,150.0,1,24
13099,1150730553155330030,Brooklyn,Bedford-Stuyvesant,Private room,71.0,30,0
13100,23841481,Brooklyn,Williamsburg,Entire home/apt,642.0,30,10
13101,912717631989480956,Manhattan,Upper West Side,Entire home/apt,232.0,30,4
13102,227495,Manhattan,Upper West Side,Entire home/apt,150.0,30,108
13103,47115606,Brooklyn,Bedford-Stuyvesant,Private room,39.0,30,2
13104,762482097617218325,Manhattan,Financial District,Entire home/apt,645.0,1,28
13105,38875424,Manhattan,Upper East Side,Entire home/apt,177.0,30,18
13106,1060477773287184489,Manhattan,Lower East Side,Entire home/apt,200.0,30,0
13107,46899354,Brooklyn,Bedford-Stuyvesant,Private room,34.0,30,0
13108,676705749178508791,Brooklyn,Williamsburg,Entire home/apt,363.0,2,68
13109,1167458535549770158,Brooklyn,Bedford-Stuyvesant,Private room,42.0,30,0
13110,15815905,Manhattan,Lower East Side,Entire home/apt,120.0,30,91
13111,850617808482066692,Brooklyn,Bedford-Stuyvesant,Private room,39.0,30,0
